Steam tramways of Newcastle [7]|Singleton, C. C.; Munro, A. N.|This article is a comprehensive account of the development of the tramway system of Newcastle from 1866. 9 sketch maps, 28 diagrams. Article is continued in Bn 103 May 1946 |18|108|Oct|1946|47-49
Lever locking and track control signalling on single lines|Buckland, J. L.|This article describes a sateworking system introduced in 1926. At the time of writing it was in use on five separate Portions of the Melbourne electrified system. |18|108|Oct|1946|50
The Illawarra line [16]|Singleton, C. C.|This is a detailed description of the line from Sydney to Bomaderry NSW. 6 sketch maps, 81 diagrams. Article is continued in Bn 94 Aug 1945 |18|108|Oct|1946|51-53
Key to locomotive classes of WAGR, 1879-1946 [1]|Park, M. A.|This is a listing showing class (in alphabetic order), wheel arrangement, builder, date in service, number of locos, and road numbers of the locos in the class. An earlier listing by the same writer appears in Bn 16, Feb 1939, |18|108|Oct|1946|54-56
List of NSWR locomotives in 1924 notation [27]|Green, A. V.|This long listing shows each individual NSWR steam loco which was given a road number in the 1924 classification. Details given for each loco include the old road number, old class, builder, builder's number, date in service, and remarks. Article is continued in Bn 73 Nov 1943 p 62, Bn 74 Dec 1943 p 79, Bn 75 Jan 1944 p 6, Bn 76 Feb 1944 p 22, Bn 77 Mar 1944 p 37, Bn 78 Apr 1944 p 47, Bn 79 May 1944 |18|108|Oct|1946|56
Waratah and Charlestown colliery railways [1]|Eardley, G. H.|The rail transport system for these collieries of the Waratah district is described in this article. Mining operations date from 1859. 1 sketch map, 7 diagrams. Article is continued in Bn 110, Dec 1946, |18|109|Nov|1946|58-60
The Rogers locomotive works and its Australian locomotives [1]|Park, M. A.|The only Australian locos from this US manufacturer were the two Rogers D Class of the VR. This article describes these 4-4-0 locos and eight K Class sold to the NZR. Article is continued in Bn 1 1 0 Dec 1946 |18|109|Nov|1946|61-62
Steam tramways of Newcastle [8]|Singleton, C. C.; Munro, A. N.|This article is a comprehensive account of the development of the tramway system of Newcastle from 1866. 9 sketch maps, 28 diagrams. Article is continued in Bn 103 May 1946 |18|109|Nov|1946|63-65
The narrow gauge railways of South Australia [7]|Eardley, G. H.|This article comprehensively describes the history of the SA 1067 mm gauge system. The first line from Port Wakefield to Hoyleton opened on 1 Jan 1670 with horses providing the motive power. 6 sketch maps, 5 diagrams. Article is continued in Bn 103 May 1946 |18|109|Nov|1946|66-68
Westmead to Seven Hills quadruplication|Singleton, C. C.|This section of the NSWR main western line was quadrupled in 1946. 1 diagram. |18|109|Nov|1946|69
The Rogers locomotive works and its Australian locomotives [2]|Park, M. A.|The only Australian locos from this US manufacturer were the two Rogers D Class of the VR. This article describes these 4-4-0 locos and eight K Class sold to the NZR. Article is continued in Bn 1 1 0 Dec 1946 |18|110|Dec|1946|72-73
Steam tramways of Newcastle [9]|Singleton, C. C.; Munro, A. N.|This article is a comprehensive account of the development of the tramway system of Newcastle from 1866. 9 sketch maps, 28 diagrams. Article is continued in Bn 103 May 1946 |18|110|Dec|1946|74-76
The narrow gauge railways of South Australia [8]|Eardley, G. H.|This article comprehensively describes the history of the SA 1067 mm gauge system. The first line from Port Wakefield to Hoyleton opened on 1 Jan 1670 with horses providing the motive power. 6 sketch maps, 5 diagrams. Article is continued in Bn 103 May 1946 |18|110|Dec|1946|77-79
Waratah and Charlestown colliery railways [2]|Eardley, G. H.|The rail transport system for these collieries of the Waratah district is described in this article. Mining operations date from 1859. 1 sketch map, 7 diagrams. Article is continued in Bn 110, Dec 1946, |18|110|Dec|1946|80-82
600 class passenger locomotive, SAR|Anonymous|The article details the background to the introduction of this 4-6-2 type loco imported in 1926. Relevant dimensions and other technical characteristics are included. Article is continued in Bn 112, Feb 1947, |19|111|Jan|1947|2-3
Some historical notes on the north Australia railway|Harvey, J. Y.|This is a brief account of the line from 1883 until the end of the Second World War. |19|111|Jan|1947|4-6
WAGR loco classification sheet, 31 July 1946|Park, M. A.|This is a listing of locos in service at 31 July 1946 showing class, wheel arrangement, builder, date in service, and road numbers. |19|111|Jan|1947|8
NSWR main southern line [7]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |19|111|Jan|1947|9-12
Trawalla and Waterloo railway|Anonymous|A very brief note is given of this railway located 125 km WNW of Melbourne. The line employed one loco and operated briefly about 1910. |19|111|Jan|1947|13
The Powelltown tramway [Letter]|Burke, D.||19|111|Jan|1947|13
The Sealers Cove tramway|Burke, D.|This horse-drawn railway served a sawmill on Wilsons Promontory. The article gives a brief description. 1 sketch map. |19|111|Jan|1947|13
NSWR main southern line [8]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |19|112|Feb|1947|16-19
List of QR locomotives in order of appearance|Anonymous|This list gives year of the first loco of each class, wheel arrangement, basic dimensions and classification. There is a series of short explanatory notes. An errata appears in Bn 114, Apr 1947, p 43. |19|112|Feb|1947|20-22
Society organises successful rail tour|McMillan, R. B.|Government Railways NSW / Country Railways NSW / Tours NSW / Moss Vale NSW / Port Kembia NSW|19|112|Feb|1947|22
The tramways of Beaconsfield|Thomas, C. B.|The town of Beaconsfield was notable for its rich gold mine. A tramway system was constructed which eventually linked the town and mine to Beauty Point on the River Tamar and limestone quarries at Flowery Gully. Originally using horses for power, the line converted to steam power before the closure of the gold mine led to the closure of the tramway. The article gives some detail of the line and the rolling stock that was used. 1 sketch map. |19|112|Feb|1947|23-24
600 class passenger locomotive, SAR|Anonymous|The article details the background to the introduction of this 4-6-2 type loco imported in 1926. Relevant dimensions and other technical characteristics are included. Article is continued in Bn 112, Feb 1947, |19|112|Feb|1947|25-26
Australian railways plan new loco construction|Anonymous|This is a brief account of the various types of locos that were being planned for introduction by the NSWR, VR, QR, SAR, WAR, TGR, Commonwealth Railways, and NZR after the ending of the Second World War. Further information on recent loco activities on the VR appears in Bn 114, Apr 1947, p 43. |19|113|Mar|1947|29-31
NSWR main southern line [9]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |19|113|Mar|1947|32-35
List of Commonwealth Railways locomotives, 1911-1946 [1]|Park, M. A.|This listing shows for each class the road number, builder, builder's number, month and year in service and previous owner details (where applicable). Details for 1435 mm gauge locos appear in Bn 113. Details for 1067 mm gauge locos appear in Bn 115 May 1947 p 69, Bn 117 Jul 1947 p 13, and Bn 1 1 8 Aug 1947 p 27. |19|113|Mar|1947|36-37
The narrow gauge railways of South Australia [9]|Eardley, G. H.|This article comprehensively describes the history of the SA 1067 mm gauge system. The first line from Port Wakefield to Hoyleton opened on 1 Jan 1670 with horses providing the motive power. 6 sketch maps, 5 diagrams. Article is continued in Bn 103 May 1946 |19|113|Mar|1947|38-40
The Yarrawonga-Oaklands line|Buckland, J. L.|This VR line actually lies within NSW. The article briefly describes the line and its method of operation. 1 diagram. |19|113|Mar|1947|41-42
NSWR main southern line [10]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |19|114|Apr|1947|44-47
Steam tramways of Newcastle [10]|Singleton, C. C.; Munro, A. N.|This article is a comprehensive account of the development of the tramway system of Newcastle from 1866. 9 sketch maps, 28 diagrams. Article is continued in Bn 103 May 1946 |19|114|Apr|1947|48.50
Working of the Geelong to Ballarat railway [1]|Gavan Duffy, C. D.|This article describes the signalling and safeworking arrangements on this line from 1862 to 1946. 1 sketch map, 4 diagrams. Article is continued in Bn 115 May 1947 |19|114|Apr|1947|51-53
Unattended crossing loops in single lines [1]|Buckland, J. L.|This article details the operation of trains through unattended loops on single lines on the various Australian government rail systems. Changes necessitated by wartime traffic on the North Australia Railway are also described. 9 diagrams. Article is continued in Bn 116 Jun 1947 |19|114|Apr|1947|54-55
The narrow gauge railways of South Australia [10]|Eardley, G. H.|This article comprehensively describes the history of the SA 1067 mm gauge system. The first line from Port Wakefield to Hoyleton opened on 1 Jan 1670 with horses providing the motive power. 6 sketch maps, 5 diagrams. Article is continued in Bn 103 May 1946 |19|115|May|1947|58-60
Working of the Geelong to Ballarat railway [2]|Gavan Duffy, C. D.|This article describes the signalling and safeworking arrangements on this line from 1862 to 1946. 1 sketch map, 4 diagrams. Article is continued in Bn 115 May 1947 |19|115|May|1947|61-62
Steam tramways of Newcastle [11]|Singleton, C. C.; Munro, A. N.|This article is a comprehensive account of the development of the tramway system of Newcastle from 1866. 9 sketch maps, 28 diagrams. Article is continued in Bn 103 May 1946 |19|115|May|1947|63-65
NSWR main southern line [11]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |19|115|May|1947|66-68
List of Commonwealth Railways locomotives, 1911-1946 [2]|Park, M. A.|This listing shows for each class the road number, builder, builder's number, month and year in service and previous owner details (where applicable). Details for 1435 mm gauge locos appear in Bn 113. Details for 1067 mm gauge locos appear in Bn 115 May 1947 p 69, Bn 117 Jul 1947 p 13, and Bn 1 1 8 Aug 1947 p 27. |19|115|May|1947|69
New bridge over Yarra River|Taylor, A. P.|This is a description of the 1944 replacement of the 1860 bridge on the line between Richmond and South Yarra. 1 diagram. |19|116|Jun|1947|71-72
Working of the Geelong to Ballarat railway [3]|Gavan Duffy, C. D.|This article describes the signalling and safeworking arrangements on this line from 1862 to 1946. 1 sketch map, 4 diagrams. Article is continued in Bn 115 May 1947 |19|116|Jun|1947|73-74
NSWR main southern line [12]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |19|116|Jun|1947|75-77
The narrow gauge railways of South Australia [11]|Eardley, G. H.|This article comprehensively describes the history of the SA 1067 mm gauge system. The first line from Port Wakefield to Hoyleton opened on 1 Jan 1670 with horses providing the motive power. 6 sketch maps, 5 diagrams. Article is continued in Bn 103 May 1946 |19|116|Jun|1947|78-79
Unattended crossing loops in single lines [2]|Buckland, J. L.|This article details the operation of trains through unattended loops on single lines on the various Australian government rail systems. Changes necessitated by wartime traffic on the North Australia Railway are also described. 9 diagrams. Article is continued in Bn 116 Jun 1947 |19|116|Jun|1947|80-83
The Joadja railway [1]|Eardley, G. H.|This is a history of the 1067 mm gauge line 25 km long which was built in 1879 from Mittagong to Joadja in association with a shale mining project. 1 sketch map, 2 diagrams. Article is continued in Bn 118, Aug 1947. |20|117|Jul|1947|1-4
Working of the Geelong to Ballarat railway [Errata]|Gavan Duffy, C. D.|This article describes the signalling and safeworking arrangements on this line from 1862 to 1946. 1 sketch map, 4 diagrams. Article is continued in Bn 115 May 1947 |19|117|Jul|1947|4
NSWR main southern line [13]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |20|117|Jul|1947|5-7
The narrow gauge railways of South Australia [12]|Eardley, G. H.|This article comprehensively describes the history of the SA 1067 mm gauge system. The first line from Port Wakefield to Hoyleton opened on 1 Jan 1670 with horses providing the motive power. 6 sketch maps, 5 diagrams. Article is continued in Bn 103 May 1946 |20|117|Jul|1947|6-9
New u class pacific type locomotives|Anonymous|Fourteen of these locos were obtained in 1946 as surplus stock from the British War Department. This article sets out briefly some technical details. |20|117|Jul|1947|10
Unattended crossing loops in single lines [3]|Buckland, J. L.|This article details the operation of trains through unattended loops on single lines on the various Australian government rail systems. Changes necessitated by wartime traffic on the North Australia Railway are also described. 9 diagrams. Article is continued in Bn 116 Jun 1947 |19|117|Jul|1947|11-12
Unattended crossing loops in single lines [Letter].|McLean, J. D.|This article details the operation of trains through unattended loops on single lines on the various Australian government rail systems. Changes necessitated by wartime traffic on the North Australia Railway are also described. 9 diagrams. Article is continued in Bn 116 Jun 1947 |20|117|Jul|1947|12
List of Commonwealth Railways locomotives, 1911-1946 [3]|Park, M. A.|This listing shows for each class the road number, builder, builder's number, month and year in service and previous owner details (where applicable). Details for 1435 mm gauge locos appear in Bn 113. Details for 1067 mm gauge locos appear in Bn 115 May 1947 p 69, Bn 117 Jul 1947 p 13, and Bn 1 1 8 Aug 1947 p 27. |20|117|Jul|1947|13
NSWR main southern line [erratum]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |20|117|Jul|1947|40-43
NSWR main southern line [14]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |20|118|Aug|1947|16-17
Some early history on the installation of continuous brakes on the VR|Rolland, J. C. M.|This article describes how the pressure to introduce the Woods Brake led in 1882 to comparative tests with the Westinghouse Brake. |20|118|Aug|1947|18-19
The narrow gauge railways of South Australia [13]|Eardley, G. H.|This article comprehensively describes the history of the SA 1067 mm gauge system. The first line from Port Wakefield to Hoyleton opened on 1 Jan 1670 with horses providing the motive power. 6 sketch maps, 5 diagrams. Article is continued in Bn 103 May 1946 |20|118|Aug|1947|21-23
The Joadja railway [2]|Eardley, G. H.|This is a history of the 1067 mm gauge line 25 km long which was built in 1879 from Mittagong to Joadja in association with a shale mining project. 1 sketch map, 2 diagrams. Article is continued in Bn 118, Aug 1947. |20|118|Aug|1947|21-26
List of Commonwealth Railways locomotives, 1911-1946 [4]|Park, M. A.|This listing shows for each class the road number, builder, builder's number, month and year in service and previous owner details (where applicable). Details for 1435 mm gauge locos appear in Bn 113. Details for 1067 mm gauge locos appear in Bn 115 May 1947 p 69, Bn 117 Jul 1947 p 13, and Bn 1 1 8 Aug 1947 p 27. |20|118|Aug|1947|27
Some notes on the Newcastle coal traffic|Wylie, R. F.|This is a concise account of coal loading from rail to ship at Newcastle from 1862 to 1936. 1 sketch map. |20|119|Sep|1947|29-31
Explanatory remarks on VR loco classification and numbering system|Buckland, J. L.|This is an explanation' of the origins and development of the VR system of loco identification. |20|119|Sep|1947|32-33
Victorian Railways: Detailed list of locomotives in order of appearance [1]|Buckland, J. L.|This listing shows details of locos under the following headings: First number, second number, builder, builder's number, date 'in service, date built and remarks.(The headings are varied as appropriate in later lists.) Article is continued in Bn 121 Nov 1947 p 66, Bn 122 Dec 1947 p 80, Bn 123 Jan 1948 p 12. Bn 124 Feb 1948 p 26, Bn 125 Mar 1948 p39, Bn 126 Apr 1948 p 46, Bn 129 Jul 1948 p 11, Bn 130 Aug 1948 p 23, Bn 131 Sep 1948 p 35, Bn 132 Oct 1948 p 45, Bn 133 Nov 1948 p 58, Bn 134 Dec 1948 p 71, Bn 135 Jan 1949 p 83, Bn 136 Feb 1949 |20|119|Sep|1947|33
NSWR main southern line [15]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |20|119|Sep|1947|34-36
The narrow gauge railways of South Australia [14]|Eardley, G. H.|This article comprehensively describes the history of the SA 1067 mm gauge system. The first line from Port Wakefield to Hoyleton opened on 1 Jan 1670 with horses providing the motive power. 6 sketch maps, 5 diagrams. Article is continued in Bn 103 May 1946 |20|119|Sep|1947|37-39
S class locomotives of the VR [1]|Anonymous|This article begins with a review of the circumstances which led to the construction of these 4-6-2 locos. The original design is described along with changes which took place later. Examples of their performance are given. Article is continued in Bn 121, Nov 1947, |20|120|Oct|1947|43-45
NSWR main southern line [16]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |20|120|Oct|1947|46-48
The Buderim Tramway|Loveday, E. M.|This is a history of the 762 mm gauge railway constructed by Maroochy Shire in 1913 and closed in 1935. It connected with the QR North Coast Line at Paimwoods. Details are given of the Shay loco and other items of rolling stock used on this mountain line that served a farming community. 2 sketch maps. |20|120|Oct|1947|49-51
Early locomotives of the VR|Harrigan, L. J.|This article describes the specification, purchase and entry into traffic of the first 15 locos ordered, as well as the nine obtained from the Geelong and Melbourne Railway Company. Additional information from the writer and AV Green appears in Bn 123, Jan 1948, |20|120|Oct|1947|52-54
Victorian contractor's locomotives|Buckland, J. L.|This brief note mentions a number of early contractors' locos, in particular 'Bendigo',a hitherto unreported 2-4-OT of 1862. Railway Construction Vic / Steam Locos Vic|20|120|Oct|1947|54
Disposal of surplus rolling stock by North Australia railway|Buckland, J. L.|Details of the individual locos and other items of rolling stock sold are given. An errata appears in Bn 125, Mar 1948, p 33 |20|121|Nov|1947|57-58
S class locomotives of the VR [2]|Anonymous|This article begins with a review of the circumstances which led to the construction of these 4-6-2 locos. The original design is described along with changes which took place later. Examples of their performance are given. Article is continued in Bn 121, Nov 1947, |20|121|Nov|1947|59-60
NSWR main southern line [2]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |20|121|Nov|1947|61-64
NSWR main southern line [17]|Singleton, C. C.|This is a very detailed description of the NSWR line from Granville to Albury. 9 sketch maps, 60 diagrams. Article Is continued in Bn 37 Nov 1940 |20|121|Nov|1947|61-64
Rocky Point sugar mill tramway|Rogers, K.|This is a history of a 610 mm gauge railway built in 1913 to serve this sugar mill located in the Beenleigh district. The article is more descriptive than historical. 1 sketch map. |20|121|Nov|1947|65
Detailed list of Victorian Railways locomotives in order of appearance [1]|Buckland, J. L.|This listing shows details of locos under the following headings: First number, second number, builder, builder's number, date 'in service, date built and remarks.(The headings are varied as appropriate in later lists.)|20|121|Nov|1947|66
The Mapleton tramway|Singleton, C. C.|This is a history ol a steeply graded 610 mm gauge line from Nambour to Mapleton constructed and operated by the Maroochy Shire Council. The article. covers the agitation for the line, operations, locos and rolling stock used, and recollections by the writer of a trip on the line behind a Shay loco in 1937. 1 sketch map, 2 diagrams. |20|121|Nov|1947|67-70
South Maitland railways 10 class 2-8-2 mineral tank locomotives|Dunstan, A. H.|This is a technical description of this loco class introduced into service in 1912. A comparison is made with NSWR loco T524. 1 diagram. |20|122|Dec|1947|71-73
The Noojee steam timber tramway|Buckland, J. L.|This line, located 80 km east of Melbourne, operated from 1923 to 1939. The article briefly describes the line, explains the method of operation, and details the locos used. 1 sketch map. |20|122|Dec|1947|74-76
The combined cars of Sydney's tramways|Wylie, R. F.|This article gives some background to the introduction of combined power and passenger cars on the Sydney tramway system in 1883. |20|122|Dec|1947|77-79
Detailed list of Victorian Railways locomotives in order of appearance [2]|Buckland, J. L.|This listing shows details of locos under the following headings: First number, second number, builder, builder's number, date 'in service, date built and remarks.(The headings are varied as appropriate in later lists.)|20|122|Dec|1947|80
S class locomotives of the VR [2]|Anonymous|This article begins with a review of the circumstances which led to the construction of these 4-6-2 locos. The original design is described along with changes which took place later. Examples of their performance are given. Article is continued in Bn 121, Nov 1947, |20|122|Dec|1947|81-83
Some notes on the WAGR [1]|Park, M. A.|This detailed article is an interesting account of railway operations over the WAGR at time of writing. 2 sketch maps, 3 diagrams. Article is continued in Bn 124 Feb 1948 |21|123|Jan|1948|1-4
38 class engine on test run to Lithgow|Anonymous|This article sets out technical data for a run made in 1947. |21|123|Jan|1948|5-6
Society's joint tram tour of Newcastle|Taylor, G. C.|This is an account of the ARHS NSW Div tour over the Newcastle tramway system on 6 Dec 1947. |21|123|Jan|1948|6
The Australind is Australia's fastest narrow gauge express train|Anonymous|This train made its first run from Perth to Bunbury on 24 Nov 1947. It makes the longest non-stop run of any 1067 mm gauge railway in Australia (160 km) and is the fastest 1067 mm gauge express in Australia. The article briefly describes the train. |21|123|Jan|1948|7
The Kurrajong branch [1]|Singleton, C. C.|This is a detailed account of the construction, safeworking, and railway operations over the Blacktown to Kurrajong railway. This was opened as far as Richmond in 1864 and extended to Kurrajong in 1926. 1 sketch map, 4 diagrams. Article is continued in Bn 124 Feb 1948 |21|123|Jan|1948|8-11
Detailed list of Victorian Railways locomotives in order of appearance [3]|Buckland, J. L.|This listing shows details of locos under the following headings: First number, second number, builder, builder's number, date 'in service, date built and remarks.(The headings are varied as appropriate in later lists.)|21|123|Jan|1948|12
Early locomotives of the VR|Vallance, H. V.|This article describes the specification, purchase and entry into traffic of the first 15 locos ordered, as well as the nine obtained from the Geelong and Melbourne Railway Company. Additional information from the writer and AV Green appears in Bn 123, Jan 1948, |21|123|Jan|1948|12
Early locomotives of the VR [Addendum & Letter]|Harrigan, L. J.; Green, A. V.|This article describes the specification, purchase and entry into traffic of the first 15 locos ordered, as well as the nine obtained from the Geelong and Melbourne Railway Company. Additional information from the writer and AV Green appears in Bn 123, Jan 1948, |21|123|Jan|1948|13-14
Some notes on the WAGR [2]|Park, M. A.|This detailed article is an interesting account of railway operations over the WAGR at time of writing. 2 sketch maps, 3 diagrams. Article is continued in Bn 124 Feb 1948 |21|124|Feb|1948|16-19
Murrarie to Doboy electric railway|Burke, D.|This is a comprehensive history of a private 1067 mm gauge line from QR Murrarie to the nearby power house beside the Brisbane River. Built in 1925, the line was electrified in 1929 using 500 volts DC system. 1 sketch map. |21|124|Feb|1948|20-21
The Kurrajong branch [2]|Singleton, C. C.|This is a detailed account of the construction, safeworking, and railway operations over the Blacktown to Kurrajong railway. This was opened as far as Richmond in 1864 and extended to Kurrajong in 1926. 1 sketch map, 4 diagrams. Article is continued in Bn 124 Feb 1948 |21|124|Feb|1948|22-24
Start to stop bookings at 45 mph and over from NSWR timetables of 30 nov 1947|Anonymous|This is a listing showing stations from and to, distance, time, speed and train numbers. Details of all non-stop runs of 40 miles and over shown in these timetables appear in Bn 125, Mar 1948, p 38. |21|124|Feb|1948|25
Detailed list of Victorian Railways locomotives in order of appearance [4]|Buckland, J. L.|This listing shows details of locos under the following headings: First number, second number, builder, builder's number, date 'in service, date built and remarks.(The headings are varied as appropriate in later lists.)|21|124|Feb|1948|26
Rolling stock developments in NSW|Buckland, J. L.|This brief report contains 14 paragraphs each of which deals with a different rolling stock topic. |21|124|Feb|1948|27-28
The broad gauge railways of SA, 1847-1939 [erratum5]|Eardley, G. H.|Government Railways SA / Suburban Railways SA / Country Railways SA / Adelaide / Green, AV / Eddy, JJ|21|125|Mar|1948|3
NSWR 1-4 class 0-4-2 type locomotives [1]|Anonymous|This was the first class of loco on the NSWR and was used from 1855 to 1879. 1 diagram. Arti ' cie is continued in Bn 127, May 1948, |21|125|Mar|1948|29-31
Some notes on the WAGR [3]|Park, M. A.|This detailed article is an interesting account of railway operations over the WAGR at time of writing. 2 sketch maps, 3 diagrams. Article is continued in Bn 124 Feb 1948 |21|125|Mar|1948|32-33
First loco built by phoenix foundry, Ballarat|Harrigan, L. J.|'The Argus' is quoted to clear the doubt as to the identity of the first loco, built for the Rockingham Jarrah Timber Company in 1871. Mention is also made of the first locos they built for the VR. Some details are also given of the first loco to be used in WA, also built in 1871, by James Hunt's Victoria Foundry, which was absorbed by the Phoenix Foundry about 1875. Locomotive Builders / Steam Locos Vic / Steam Locos WA / Ballarat Vic / Railways|21|125|Mar|1948|34
The Kurrajong branch [3]|Singleton, C. C.|This is a detailed account of the construction, safeworking, and railway operations over the Blacktown to Kurrajong railway. This was opened as far as Richmond in 1864 and extended to Kurrajong in 1926. 1 sketch map, 4 diagrams. Article is continued in Bn 124 Feb 1948 |21|125|Mar|1948|35-36
Port Albert-mullunding forest tramway|Anonymous|This article briefly describes the location of the line and discusses what little is known of its three locos, including some details on their disposal. |21|125|Mar|1948|37
Detailed list of Victorian Railways locomotives in order of appearance [5]|Buckland, J. L.|This listing shows details of locos under the following headings: First number, second number, builder, builder's number, date 'in service, date built and remarks.(The headings are varied as appropriate in later lists.)|21|125|Mar|1948|39
Mount zero-taylor's lake-pine Lake tramway|Jack, W.|This railway operated from 1914 to 1918 to supply stone for the Taylor's Lake water storage. Brief details appear in this article. 1 sketch map. |21|125|Mar|1948|40
Grampians tramway|Jack, W.|This VR extension was built in 1905 from Stawell to a quarry known as Grampians, 24 km distant. Brief details are given in this article. 1 sketch map. |21|125|Mar|1948|41
Recent SA railway activities|Castle, B.J.; Buckland, J. L.; Thomas, OA|This is a very brief account of engineering developments proposed for the system. |21|126|Apr|1948|44
Detailed list of Victorian Railways locomotives in order of appearance [6]|Buckland, J. L.|This listing shows details of locos under the following headings: First number, second number, builder, builder's number, date 'in service, date built and remarks.(The headings are varied as appropriate in later lists.)|21|126|Apr|1948|46
The Kurrajong branch [4]|Singleton, C. C.|This is a detailed account of the construction, safeworking, and railway operations over the Blacktown to Kurrajong railway. This was opened as far as Richmond in 1864 and extended to Kurrajong in 1926. 1 sketch map, 4 diagrams. Article is continued in Bn 124 Feb 1948 |21|126|Apr|1948|47-48
Some notes on the WAGR [4]|Park, M. A.|This detailed article is an interesting account of railway operations over the WAGR at time of writing. 2 sketch maps, 3 diagrams. Article is continued in Bn 124 Feb 1948 |21|126|Apr|1948|49-50
90 years of Victorian Railways locomotive design and development [1]|Rolland, J. C. M.|This is a dissertation on the way in which certain features evolved, were passed on to new designs, were developed or were dropped. Article is continued in Bn 127, May 1948, |21|126|Apr|1948|51-53
Some notes on train working facilities of the Queensland Railways|McLean, J. D.|Government Railways Qld / Railway Safeworking / Crossing Loops/ Second World War|21|126|Apr|1948|54-56
The Rogers locomotive works and its Australian locomotives [Errata]|Park, M. A.|The only Australian locos from this US manufacturer were the two Rogers D Class of the VR. This article describes these 4-4-0 locos and eight K Class sold to the NZR. Article is continued in Bn 1 1 0 Dec 1946 |18|126|Apr|1948|56
Some notes on the WAGR [Errata]|Park, M. A.|This detailed article is an interesting account of railway operations over the WAGR at time of writing. 2 sketch maps, 3 diagrams. Article is continued in Bn 124 Feb 1948 |21|126|Apr|1948|56
90 years of Victorian Railways locomotive design and development [2]|Rolland, J. C. M.|This is a dissertation on the way in which certain features evolved, were passed on to new designs, were developed or were dropped. Article is continued in Bn 127, May 1948, |21|127|May|1948|57-58
NSWR 1-4 class 0-4-2 type locomotives [2]|Anonymous|This was the first class of loco on the NSWR and was used from 1855 to 1879. 1 diagram. Arti ' cie is continued in Bn 127, May 1948, |21|127|May|1948|59-61
Some notes on the WAGR [5]|Park, M. A.|This detailed article is an interesting account of railway operations over the WAGR at time of writing. 2 sketch maps, 3 diagrams. Article is continued in Bn 124 Feb 1948 |21|127|May|1948|62-64
Sydney-Newcastle expresses|Singleton, C. C.|The 'HUB' set of cars were first used on the Sydney- Newcastle Express on 30 Apr 1948. Carriage details are given. 1 set of carriage diagrams. An earlier note on this subject appeared in Bn 126, Apr 1948, p 43. |21|127|May|1948|65-66
Cemetery railways|Singleton, C. C.|This article describes the operation of funeral trains from Sydney Station to Rookwood and Woronora Cemeteries, and from Newcastle to Sandgate Cemetery. 3 sketch maps, 3 diagrams.Article is continued in Bn 128, Jun 1948, |21|127|May|1948|67-69
Detailed list of Victorian Railways locomotives in order of appearance [Errata]|Buckland, J. L.|This listing shows details of locos under the following headings: First number, second number, builder, builder's number, date 'in service, date built and remarks.(The headings are varied as appropriate in later lists.)|21|127|May|1948|69
Detailed list of Victorian Railways locomotives in order of appearance [Letter]|Harrigan, L. J.|This listing shows details of locos under the following headings: First number, second number, builder, builder's number, date 'in service, date built and remarks.(The headings are varied as appropriate in later lists.)|21|127|May|1948|70
Cemetery railways|Singleton, C. C.|This article describes the operation of funeral trains from Sydney Station to Rookwood and Woronora Cemeteries, and from Newcastle to Sandgate Cemetery. 3 sketch maps, 3 diagrams.Article is continued in Bn 128, Jun 1948, |21|128|Jun|1948|72-74
Tramways of harrington manning entrance works|Thomas, C. B.|This is a history of the line 6 km long built in 1895 to carry rock from Crowdy Head to the Manning River entrance breakwater construction site. 1 sketch map, 1 diagram. |21|128|Jun|1948|75-78
NSWR Z-24 (old b-55) class goods locomotives|Anonymous|This Class of 2-6-0 locos was introduced in 1891 and served till the closing days of steam on the NSWR. 3 illustrations, 2 diagrams. |21|128|Jun|1948|79-81
